23701484	23706005	1	0	"AT1G63860"
17929673	17934188	5	0	"AT5G44510"
6213972	6215901	2	1	"AT2G14560"
16044687	16049701	3	0	"AT3G44400"
4857940	4861247	3	1	"AT3G14470"
9533149	9537604	4	0	"AT4G16940"
9546343	9551007	4	0	"AT4G16960"
13667686	13671184	5	1	"AT5G35450"
9519173	9525691	4	0	"AT4G16920"
19903899	19907515	1	1	"AT1G53350"
18935674	18938799	3	1	"AT3G50950"
18584235	18587136	1	1	"AT1G50180"
16090564	16096359	3	0	"AT3G44480"
15320507	15324061	5	1	"AT5G38340"
9488466	9495816	4	0	"AT4G16860"
17462547	17467448	5	0	"AT5G43470"
19646232	19646802	5	0	"AT5G48485"
20969443	20974916	5	1	"AT5G51630"
19716476	19721452	5	1	"AT5G48620"
23852748	23855566	1	0	"AT1G64280"
5925186	5929600	2	1	"AT2G14080"
9529564	9530115	4	0	"AT4G16930"
16055051	16055770	3	0	"AT3G44410"
16195955	16201225	3	1	"AT3G44630"
17206489	17209032	3	0	"AT3G46710"
9538798	9544467	4	0	"AT4G16950"
23683791	23685725	5	0	"AT5G58600"
17213069	17215612	3	0	"AT3G46730"
16216945	16221617	3	1	"AT3G44670"
17130367	17133338	3	0	"AT3G46530"
20344698	20349202	1	1	"AT1G54470"
10625659	10631570	4	1	"AT4G19500"
22447966	22454802	5	0	"AT5G55390"
10696266	10698243	4	0	"AT4G19660"
9560135	9565555	4	1	"AT4G16990"
