19431371	19434403	3	1	"AT3G52430"
21233595	21235137	1	0	"AT1G56650"
25315624	25318347	5	0	"AT5G63110"
4394897	4396291	1	0	"AT1G12910"
21928764	21931570	3	0	"AT3G59340"
26122139	26123421	1	1	"AT1G69490"
9770894	9772932	2	1	"AT2G22960"
787428	793356	5	1	"AT5G03280"
22626262	22630117	3	1	"AT3G61140"
9487780	9492572	1	1	"AT1G27320"
27559673	27562048	1	0	"AT1G73300"
9753631	9757600	2	1	"AT2G22920"
1243758	1246684	5	1	"AT5G04410"
873506	874811	2	1	"AT2G02990"
3593380	3594992	5	0	"AT5G11260"
3750066	3752780	1	0	"AT1G11190"
19476337	19479478	2	1	"AT2G47460"
3076582	3079539	1	1	"AT1G09530"
9798843	9802674	2	1	"AT2G23010"
4149740	4151150	5	0	"AT5G13080"
1712670	1715731	5	0	"AT5G05700"
2774030	2779297	1	1	"AT1G08720"
21196974	21199959	5	1	"AT5G52170"
23016683	23019279	1	0	"AT1G62300"
151919	154130	4	1	"AT4G00350"
18613259	18614930	5	1	"AT5G45890"
11531442	11532825	3	0	"AT3G29680"
24734162	24737756	1	1	"AT1G66340"
21921746	21924415	3	0	"AT3G59310"
21819071	21821440	3	1	"AT3G59030"
12004768	12006209	4	0	"AT4G22880"
4828640	4830955	5	1	"AT5G14930"
24608724	24610304	5	1	"AT5G61160"
4488688	4490264	5	1	"AT5G13930"
1009542	1011056	1	0	"AT1G03940"
22630608	22635123	3	1	"AT3G61150"
15921136	15922313	2	0	"AT2G38050"
30041243	30041952	1	0	"AT1G79850"
27562815	27565177	1	0	"AT1G73310"
8326049	8329944	2	0	"AT2G19190"
12392370	12393982	4	0	"AT4G23810"
17756140	17758468	2	1	"AT2G42620"
9792212	9795863	2	1	"AT2G23000"
27549021	27552517	1	0	"AT1G73270"
13076444	13079052	4	0	"AT4G25640"
8370587	8372847	5	0	"AT5G24520"
20430114	20431470	3	0	"AT3G55120"
9793220	9794457	3	1	"AT3G26640"
24910358	24915210	5	1	"AT5G62000"
13322021	13327400	2	0	"AT2G31260"
11465851	11467227	3	0	"AT3G29635"
11467964	11468857	3	0	"AT3G29636"
24763957	24765541	1	1	"AT1G66390"
26040689	26042702	1	0	"AT1G69270"
4460894	4464666	5	1	"AT5G13820"
9778877	9783251	2	1	"AT2G22980"
23218633	23221232	3	0	"AT3G62770"
18224251	18226160	2	1	"AT2G44050"
5273895	5275095	3	0	"AT3G15580"
3249526	3252506	3	1	"AT3G10450"
18615222	18618560	5	1	"AT5G45900"
14239028	14242135	5	1	"AT5G36180"
873184	874935	1	1	"AT1G03495"
27552970	27555322	1	0	"AT1G73280"
299359	304508	4	0	"AT4G00730"
23599413	23602902	1	1	"AT1G63650"
6182023	6186493	4	1	"AT4G09820"
8997370	9001063	3	1	"AT3G24650"
12162349	12164700	1	0	"AT1G33540"
14352037	14355103	4	0	"AT4G29130"
21926961	21928499	3	0	"AT3G59330"
2285040	2288686	5	1	"AT5G07280"
19604089	19607059	5	0	"AT5G48380"
4773576	4774867	1	1	"AT1G13950"
9774853	9778528	2	1	"AT2G22970"
25945712	25948341	5	0	"AT5G64930"
4449014	4450843	5	0	"AT5G13790"
11398917	11400266	3	0	"AT3G29590"
17164141	17165918	5	0	"AT5G42800"
16944941	16946192	4	1	"AT4G35770"
9112686	9116164	4	1	"AT4G16110"
27556397	27558773	1	0	"AT1G73290"
3891357	3893981	3	0	"AT3G12203"
